artist.name,tag,tag_freq
Young Thug,Hip-Hop,100
Young Thug,Hip-Hop,100
Young Thug,Hip-Hop,100
Young Thug,Hip-Hop,100
Young Thug,Hip-Hop,100
Young Thug,Hip-Hop,100
Young Thug,Hip-Hop,100
Young Thug,Hip-Hop,100
Young Thug,Hip-Hop,100
Young Thug,Hip-Hop,100
Young Thug,Hip-Hop,100
Young Thug,Hip-Hop,100
St. Vincent,seen live,100
St. Vincent,seen live,100
St. Vincent,seen live,100
St. Vincent,seen live,100
St. Vincent,seen live,100
St. Vincent,seen live,100
St. Vincent,seen live,100
St. Vincent,seen live,100
St. Vincent,seen live,100
St. Vincent,seen live,100
St. Vincent,seen live,100
Björk,electronic,100
Björk,electronic,100
Björk,electronic,100
Björk,electronic,100
Björk,electronic,100
Björk,electronic,100
Björk,electronic,100
Björk,electronic,100
Björk,electronic,100
Kendrick Lamar,Hip-Hop,100
Kendrick Lamar,Hip-Hop,100
Kendrick Lamar,Hip-Hop,100
Kendrick Lamar,Hip-Hop,100
Kendrick Lamar,Hip-Hop,100
Kendrick Lamar,Hip-Hop,100
Kendrick Lamar,Hip-Hop,100
Kendrick Lamar,Hip-Hop,100
Kendrick Lamar,Hip-Hop,100
Kendrick Lamar,Hip-Hop,100
Kendrick Lamar,Hip-Hop,100
Kendrick Lamar,Hip-Hop,100
Kendrick Lamar,Hip-Hop,100
Kendrick Lamar,Hip-Hop,100
Kamasi Washington,jazz,100
Kamasi Washington,jazz,100
Kamasi Washington,jazz,100
Kamasi Washington,jazz,100
Kamasi Washington,jazz,100
Kamasi Washington,jazz,100
Kamasi Washington,jazz,100
Kamasi Washington,jazz,100
Kamasi Washington,jazz,100
Kamasi Washington,jazz,100
Kamasi Washington,jazz,100
Kamasi Washington,jazz,100
Kamasi Washington,jazz,100
Kamasi Washington,jazz,100
Kamasi Washington,jazz,100
Kamasi Washington,jazz,100
Kamasi Washington,jazz,100
Taylor Swift,country,100
Taylor Swift,country,100
Taylor Swift,country,100
Taylor Swift,country,100
Taylor Swift,country,100
Taylor Swift,country,100
Taylor Swift,country,100
Taylor Swift,country,100
Taylor Swift,country,100
Taylor Swift,country,100
Taylor Swift,country,100
Taylor Swift,country,100
Taylor Swift,country,100
Taylor Swift,country,100
Taylor Swift,country,100
Taylor Swift,country,100
King Krule,indie,100
King Krule,indie,100
King Krule,indie,100
King Krule,indie,100
King Krule,indie,100
King Krule,indie,100
King Krule,indie,100
King Krule,indie,100
King Krule,indie,100
King Krule,indie,100
King Krule,indie,100
King Krule,indie,100
King Krule,indie,100
King Krule,indie,100
King Krule,indie,100
King Krule,indie,100
King Krule,indie,100
King Krule,indie,100
King Krule,indie,100
Arca,electronic,100
Arca,electronic,100
Arca,electronic,100
Arca,electronic,100
Arca,electronic,100
Arca,electronic,100
Arca,electronic,100
Arca,electronic,100
Arca,electronic,100
Arca,electronic,100
Arca,electronic,100
Arca,electronic,100
Arca,electronic,100
Grouper,ambient,100
Grouper,ambient,100
Grouper,ambient,100
Grouper,ambient,100
Grouper,ambient,100
Grouper,ambient,100
Grouper,ambient,100
Grouper,ambient,100
Danny Brown,Hip-Hop,100
Danny Brown,Hip-Hop,100
Danny Brown,Hip-Hop,100
Danny Brown,Hip-Hop,100
Danny Brown,Hip-Hop,100
Danny Brown,Hip-Hop,100
Danny Brown,Hip-Hop,100
Danny Brown,Hip-Hop,100
Danny Brown,Hip-Hop,100
Danny Brown,Hip-Hop,100
Danny Brown,Hip-Hop,100
Danny Brown,Hip-Hop,100
Danny Brown,Hip-Hop,100
Danny Brown,Hip-Hop,100
Danny Brown,Hip-Hop,100
Danny Brown,Hip-Hop,100
Danny Brown,Hip-Hop,100
Danny Brown,Hip-Hop,100
Danny Brown,Hip-Hop,100
Mitski,seen live,100
Mitski,seen live,100
Mitski,seen live,100
Mitski,seen live,100
Mitski,seen live,100
Mitski,seen live,100
Mitski,seen live,100
Mitski,seen live,100
Mitski,seen live,100
Mitski,seen live,100
Mitski,seen live,100
Mitski,seen live,100
Mitski,seen live,100
Mitski,seen live,100
Fever Ray,electronic,100
Fever Ray,electronic,100
Fever Ray,electronic,100
Fever Ray,electronic,100
Fever Ray,electronic,100
Fever Ray,electronic,100
Fever Ray,electronic,100
Fever Ray,electronic,100
Fever Ray,electronic,100
Fever Ray,electronic,100
Fever Ray,electronic,100
Courtney Barnett,seen live,100
Courtney Barnett,seen live,100
Courtney Barnett,seen live,100
Courtney Barnett,seen live,100
Courtney Barnett,seen live,100
Courtney Barnett,seen live,100
Courtney Barnett,seen live,100
Courtney Barnett,seen live,100
Courtney Barnett,seen live,100
Courtney Barnett,seen live,100
Courtney Barnett,seen live,100
Flying Lotus,electronic,100
Flying Lotus,electronic,100
Flying Lotus,electronic,100
Flying Lotus,electronic,100
Flying Lotus,electronic,100
Flying Lotus,electronic,100
Flying Lotus,electronic,100
Flying Lotus,electronic,100
Flying Lotus,electronic,100
Flying Lotus,electronic,100
Flying Lotus,electronic,100
Flying Lotus,electronic,100
Flying Lotus,electronic,100
Flying Lotus,electronic,100
Flying Lotus,electronic,100
Flying Lotus,electronic,100
Flying Lotus,electronic,100
Drake,Hip-Hop,100
Drake,Hip-Hop,100
Drake,Hip-Hop,100
Drake,Hip-Hop,100
Drake,Hip-Hop,100
Drake,Hip-Hop,100
Drake,Hip-Hop,100
Drake,Hip-Hop,100
Drake,Hip-Hop,100
Drake,Hip-Hop,100
Drake,Hip-Hop,100
Drake,Hip-Hop,100
Drake,Hip-Hop,100
Drake,Hip-Hop,100
Drake,Hip-Hop,100
Drake,Hip-Hop,100
Drake,Hip-Hop,100
Perfume Genius,singer-songwriter,100
Perfume Genius,singer-songwriter,100
Perfume Genius,singer-songwriter,100
Perfume Genius,singer-songwriter,100
Perfume Genius,singer-songwriter,100
Perfume Genius,singer-songwriter,100
Perfume Genius,singer-songwriter,100
Perfume Genius,singer-songwriter,100
Perfume Genius,singer-songwriter,100
Perfume Genius,singer-songwriter,100
Perfume Genius,singer-songwriter,100
Perfume Genius,singer-songwriter,100
Perfume Genius,singer-songwriter,100
Robyn,pop,100
Robyn,pop,100
Robyn,pop,100
Robyn,pop,100
Robyn,pop,100
Robyn,pop,100
Robyn,pop,100
Robyn,pop,100
Robyn,pop,100
Father John Misty,folk,100
Father John Misty,folk,100
Father John Misty,folk,100
Father John Misty,folk,100
Father John Misty,folk,100
Father John Misty,folk,100
Father John Misty,folk,100
Father John Misty,folk,100
Father John Misty,folk,100
Father John Misty,folk,100
Father John Misty,folk,100
Cardi B,Hip-Hop,100
Cardi B,Hip-Hop,100
Cardi B,Hip-Hop,100
Cardi B,Hip-Hop,100
Cardi B,Hip-Hop,100
Cardi B,Hip-Hop,100
Cardi B,Hip-Hop,100
Cardi B,Hip-Hop,100
Cardi B,Hip-Hop,100
Cardi B,Hip-Hop,100
Cardi B,Hip-Hop,100
Cardi B,Hip-Hop,100
Cardi B,Hip-Hop,100
SOPHIE,bubblegum bass,100
SOPHIE,bubblegum bass,100
SOPHIE,bubblegum bass,100
SOPHIE,bubblegum bass,100
SOPHIE,bubblegum bass,100
SOPHIE,bubblegum bass,100
SOPHIE,bubblegum bass,100
SOPHIE,bubblegum bass,100
SOPHIE,bubblegum bass,100
The Weeknd,rnb,100
The Weeknd,rnb,100
The Weeknd,rnb,100
The Weeknd,rnb,100
The Weeknd,rnb,100
The Weeknd,rnb,100
The Weeknd,rnb,100
The Weeknd,rnb,100
The Weeknd,rnb,100
The Weeknd,rnb,100
The Weeknd,rnb,100
The Weeknd,rnb,100
The Weeknd,rnb,100
The Weeknd,rnb,100
The Weeknd,rnb,100
The Weeknd,rnb,100
The Weeknd,rnb,100
The Weeknd,rnb,100
The Weeknd,rnb,100
The Weeknd,rnb,100
Arcade Fire,indie,100
Arcade Fire,indie rock,100
Arcade Fire,indie,100
Arcade Fire,indie rock,100
Arcade Fire,indie,100
Arcade Fire,indie rock,100
Arcade Fire,indie,100
Arcade Fire,indie rock,100
Arcade Fire,indie,100
Arcade Fire,indie rock,100
Arcade Fire,indie,100
Arcade Fire,indie rock,100
Arcade Fire,indie,100
Arcade Fire,indie rock,100
Arcade Fire,indie,100
Arcade Fire,indie rock,100
Arcade Fire,indie,100
Arcade Fire,indie rock,100
Arcade Fire,indie,100
Arcade Fire,indie rock,100
Arcade Fire,indie,100
Arcade Fire,indie rock,100
Arcade Fire,indie,100
Arcade Fire,indie rock,100
Arcade Fire,indie,100
Arcade Fire,indie rock,100
Arcade Fire,indie,100
Arcade Fire,indie rock,100
